media_id,event_name,event_label,sample_role,evidence_description,reviewer,review_status,event_definition_version
IMG_005382,person_fallen,1,positive,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_CRAWL_G001_V01; taxonomy=crawling_quadruped_support; generation_group_id=PF_P4D_HN_CRAWL_G001; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_DEV; source_image_sha256=80e28147640d5f74a7e7153f4499eecfb9cfd7b2eb8ec84020bf2d7a0a4378cf; source_image_path=/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_03_gr3q6_authorized_20260831_01/08_final/PF_P4D_HN_CRAWL_G001_V01.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005443,person_fallen,1,positive,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_PLANK_G001_V01; taxonomy=pushup_plank; generation_group_id=PF_P4D_HN_PLANK_G001; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_DEV; source_image_sha256=c49e3007348dd7326beea6397cdfa5509126897f098bb342f41d5c3d76c3fc54; source_image_path=/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_05_gr3q8_authorized_20260831_01/08_final/PF_P4D_HN_PLANK_G001_V01.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005444,person_fallen,1,positive,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_PLANK_G001_V02; taxonomy=pushup_plank; generation_group_id=PF_P4D_HN_PLANK_G001; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_DEV; source_image_sha256=fbbe6812ee451da36a7e2888b4f087294c47f1452a01a86103ac7d83cc929687; source_image_path=/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_05_gr3q8_authorized_20260831_01/08_final/PF_P4D_HN_PLANK_G001_V02.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005445,person_fallen,1,positive,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_PLANK_G001_V03; taxonomy=pushup_plank; generation_group_id=PF_P4D_HN_PLANK_G001; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_DEV; source_image_sha256=65227c961c7abefc246d7d51df8197adbaf07aa5ab7fb00cdb6cfef42be3df1f; source_image_path=/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_05_gr3q8_authorized_20260831_01/08_final/PF_P4D_HN_PLANK_G001_V03.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005446,person_fallen,1,positive,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_PLANK_G001_V04; taxonomy=pushup_plank; generation_group_id=PF_P4D_HN_PLANK_G001; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_DEV; source_image_sha256=118131f19e97e8a7a551b281ca1e368089aaf19d29bbfb7ed5d8d79836449787; source_image_path=/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_05_gr3q8_authorized_20260831_01/08_final/PF_P4D_HN_PLANK_G001_V04.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005447,person_fallen,1,positive,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_PLANK_G001_V05; taxonomy=pushup_plank; generation_group_id=PF_P4D_HN_PLANK_G001; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_DEV; source_image_sha256=9d221bd1fce883e333db6c7037a7d5bbad8cb2e43a49dda8cf9320f3e648424f; source_image_path=/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_05_gr3q8_authorized_20260831_01/08_final/PF_P4D_HN_PLANK_G001_V05.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005448,person_fallen,1,positive,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_PLANK_G002_V01; taxonomy=pushup_plank; generation_group_id=PF_P4D_HN_PLANK_G002; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_DEV; source_image_sha256=c46eb85bdfe5fc6b55172b34e2df98c4f90ed892804651c2319cd32c9d2c65aa; source_image_path=/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_07_gr3q10_authorized_20260901_01/08_final/PF_P4D_HN_PLANK_G002_V01.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005449,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G001_V01; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G001; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_DEV; source_image_sha256=e2a581d85bad33fe876ee72c81c6ed053fc8ab9c62975f9daa63beb4393052fa; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G001_V01.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005450,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G001_V02; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G001; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_DEV; source_image_sha256=d21e3b0133297066faa98825f1b244b103aa41b025a604ab263570ced2abc6ae; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G001_V02.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005451,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G001_V03; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G001; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_DEV; source_image_sha256=674601dc13de3a69747b95d3c61fcef59f1fbf0e4aff3cb3ab4b27dcbfd899d7; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G001_V03.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005452,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G001_V04; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G001; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_DEV; source_image_sha256=6c15404fd1f16c2c4e478e153bd3d7cc723e4e279c80ea6e91832cc998c0aa89; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G001_V04.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005453,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G001_V05; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G001; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_DEV; source_image_sha256=8a601a296c493209ea6d0e4d3c42904a94ece62d0d799b801df68eeb49a3ec96; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G001_V05.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005454,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G002_V01; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G002; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_DEV; source_image_sha256=5d5f299d58ecc1b07020fa3b42f858d18ebaef9a26d8c2764f942d098bfbb183; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G002_V01.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005455,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G002_V02; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G002; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_DEV; source_image_sha256=2acb0923c09fb9a05e838a3f6a0c204ff7e591bd59e6eefe91bc5f861ebca5a0; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G002_V02.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005456,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G002_V03; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G002; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_DEV; source_image_sha256=a458075e4d53995d5a06b79b7845b3762afb2f5df3a1b4f9f88d8306f605e349; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G002_V03.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005457,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G002_V04; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G002; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_DEV; source_image_sha256=0983512e462a6aceae3035e2f75ce3acbb144d94e6ab657a60bd91117a1f2ff2; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G002_V04.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005458,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G002_V05; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G002; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_DEV; source_image_sha256=18ee5f3c112248004e858561f6aa0273a1359b5840fc325cefe6aa803b857b37; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G002_V05.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005459,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G003_V01; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G003; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_DEV; source_image_sha256=82c93c11913b624d905bbe6229fb23e3c28feced12dc8004e04a8a5e7e3f721b; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G003_V01.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005460,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G003_V02; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G003; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_DEV; source_image_sha256=cdf600081cce213b1f9bad1c9f9fbfed646e637c5236cf94207930eeefd4b0b4; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G003_V02.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005461,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G003_V03; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G003; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_DEV; source_image_sha256=46e0ab9a8342d2fcafe30c36d58e79d718b6e4c9599bb81dda89718beddeb572; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G003_V03.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005462,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G003_V04; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G003; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_DEV; source_image_sha256=508aafa44c932eafee7b1820477be13106729fffa88645274c533de97f008c20; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G003_V04.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005463,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G003_V05; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G003; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_DEV; source_image_sha256=d4b910a71663ae1b2d90e1edb5af4980842e20eb492d861eb965db1d5c14ab0d; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G003_V05.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005464,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G004_V01; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G004; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_DEV; source_image_sha256=9cc7238930c1217ea2d18dc48dbdea669e51a458fa066a7b6898b4246cbc93d9; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G004_V01.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005465,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G004_V02; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G004; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_DEV; source_image_sha256=b4a496f7a6980d1cb33c30bb54ebb18ee79a76b3f689ee24e77f1c812603559e; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G004_V02.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005466,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G004_V03; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G004; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_DEV; source_image_sha256=352eb78ed02788e59e264fdb495cb474d8ec9d29b877f5edc586785a602ea523; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G004_V03.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005467,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G004_V04; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G004; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_DEV; source_image_sha256=c9270dd2a72642e56e83a834c5160de30f152ae41e126198782de08a499435f5; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G004_V04.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005468,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G004_V05; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G004; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_DEV; source_image_sha256=cf1efda1ab8c7d25765c3fe7bacae4d6bb400c876d2e09bcfedf9e3d89561c84; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G004_V05.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005469,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G005_V01; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G005; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_DEV; source_image_sha256=a3852c0884e2d8f2442ffa6d9629983e06d2bf37874285d2625db3a9769b09e2; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G005_V01.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005470,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G005_V02; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G005; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_DEV; source_image_sha256=abd0a0f74db8549cae12f43562177bf6118439858d02a4ea8ca8302f7474f48c; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G005_V02.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005471,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G005_V03; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G005; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_DEV; source_image_sha256=748c25b7370a651e1622c1b1979922a020c1eb989045c1f27579026432da8304; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G005_V03.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005472,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G005_V04; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G005; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_DEV; source_image_sha256=417088411826ef61b505ee06ba56da664bf0226172acfad674a1bbc9dc298014; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G005_V04.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005473,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G005_V05; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G005; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_DEV; source_image_sha256=5b31b2b2ba275456a6dbf01081bc441127e29b67ec4f9f61bb94603ad1163c3b; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G005_V05.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005474,person_fallen,0,hard_negative,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_SIT_G006_V01; taxonomy=floor_sitting; generation_group_id=PF_P4D_HN_SIT_G006; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_DEV; source_image_sha256=3660f6b824b9bb3076897da704c11d0596c8ef1a8c2f59844cca3a65d17e0805; source_image_path=/home/yanbo/下载/batches/batch-person-fallen-v2-p4d-hardneg-fullregen-r2-camera1p5m/final/PF_P4D_HN_SIT_G006_V01.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
