item_id,source_family,prompt_id,media_id,group_id,source_split,v3_split,old_role,old_label,taxonomy,prompt_path,prompt_sha256_expected,prompt_sha256_actual,source_image_path,source_image_sha256_expected,source_image_sha256_actual,source_image_sha_basis,source_asset_status,source_provenance_status,remap_rule,prompt_semantics_check,new_label,gt_type,gt_source,human_semantic_review_required,metric_stratum,formal_v3_evaluation,evaluation_exclusion_reason
V2_ORIGINAL::IMG_003871,V2_ORIGINAL_SYNTHETIC_500,470_h17-partial-body-causing-illusion-10,IMG_003871,pf_v2_aigc_h17-partial-body-causing-illusion,HOLDOUT,EXCLUDE_FINAL_HOLDOUT,hard_negative,0,partial_body_unconfirmable,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/470_h17-partial-body-causing-illusion-10.txt,6ac3277f915c73afa3e1c015f17394000c3394c77b6007b7e78f20a4b4dd891b,6ac3277f915c73afa3e1c015f17394000c3394c77b6007b7e78f20a4b4dd891b,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/470_h17-partial-body-causing-illusion-10.png,e655290bba2753813a6bfb02b2df89e3d3250efb0f726146d8a3a366180813c5,e655290bba2753813a6bfb02b2df89e3d3250efb0f726146d8a3a366180813c5,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,FINAL_HOLDOUT_RESERVED,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,V3_PRIORITY_CANNOT_CONFIRM_REAL_PERSON,PASS_EXPLICIT_UNCERTAINTY_CUE,uncertain,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,uncertain,false,FINAL_HOLDOUT_RESERVED_AND_NOT_USED_BY_V3
V2_ORIGINAL::IMG_003872,V2_ORIGINAL_SYNTHETIC_500,471_h18-screen-mirror-photo-depiction-01,IMG_003872,pf_v2_aigc_h18-screen-mirror-photo-depiction,HOLDOUT,EXCLUDE_FINAL_HOLDOUT,hard_negative,0,clear_non_person_depiction,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/471_h18-screen-mirror-photo-depiction-01.txt,3289b06ee9e6cdd0e0497e5597ccf957ba06e34811053319f2e9b42430542686,3289b06ee9e6cdd0e0497e5597ccf957ba06e34811053319f2e9b42430542686,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/471_h18-screen-mirror-photo-depiction-01.png,1b34b119b76107799faafc472309340ea53e59577e39e3cbd70e66f51e3d7c6d,1b34b119b76107799faafc472309340ea53e59577e39e3cbd70e66f51e3d7c6d,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,FINAL_HOLDOUT_RESERVED,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,V3_CLEAR_NON_PERSON_IS_NEGATIVE,PASS_EXPLICIT_NON_PERSON_CUE,negative,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,hard_negative,false,FINAL_HOLDOUT_RESERVED_AND_NOT_USED_BY_V3
V2_ORIGINAL::IMG_003873,V2_ORIGINAL_SYNTHETIC_500,472_h18-screen-mirror-photo-depiction-02,IMG_003873,pf_v2_aigc_h18-screen-mirror-photo-depiction,HOLDOUT,EXCLUDE_FINAL_HOLDOUT,hard_negative,0,clear_non_person_depiction,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/472_h18-screen-mirror-photo-depiction-02.txt,800dd3c61b7ea61ff48d0760c21d20a802632c084ee1dc57d280e74602f84263,800dd3c61b7ea61ff48d0760c21d20a802632c084ee1dc57d280e74602f84263,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/472_h18-screen-mirror-photo-depiction-02.png,c9648cc0d4d9c45a782f9fd8f097ca2db6312846677e4315a7f7236d9b778368,c9648cc0d4d9c45a782f9fd8f097ca2db6312846677e4315a7f7236d9b778368,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,FINAL_HOLDOUT_RESERVED,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,V3_CLEAR_NON_PERSON_IS_NEGATIVE,PASS_EXPLICIT_NON_PERSON_CUE,negative,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,hard_negative,false,FINAL_HOLDOUT_RESERVED_AND_NOT_USED_BY_V3
V2_ORIGINAL::IMG_003874,V2_ORIGINAL_SYNTHETIC_500,473_h18-screen-mirror-photo-depiction-03,IMG_003874,pf_v2_aigc_h18-screen-mirror-photo-depiction,HOLDOUT,EXCLUDE_FINAL_HOLDOUT,hard_negative,0,clear_non_person_depiction,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/473_h18-screen-mirror-photo-depiction-03.txt,c5eb846ea9df5eb8f3d3a512b89bd279d276647d82c642f80dc69f297f1aa0db,c5eb846ea9df5eb8f3d3a512b89bd279d276647d82c642f80dc69f297f1aa0db,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/473_h18-screen-mirror-photo-depiction-03.png,88a31766d184f25d0cda9c1bbbb371dad9a4360849cdc10199839e4f72b6a1f9,88a31766d184f25d0cda9c1bbbb371dad9a4360849cdc10199839e4f72b6a1f9,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,FINAL_HOLDOUT_RESERVED,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,V3_CLEAR_NON_PERSON_IS_NEGATIVE,PASS_EXPLICIT_NON_PERSON_CUE,negative,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,hard_negative,false,FINAL_HOLDOUT_RESERVED_AND_NOT_USED_BY_V3
V2_ORIGINAL::IMG_003875,V2_ORIGINAL_SYNTHETIC_500,474_h18-screen-mirror-photo-depiction-04,IMG_003875,pf_v2_aigc_h18-screen-mirror-photo-depiction,HOLDOUT,EXCLUDE_FINAL_HOLDOUT,hard_negative,0,clear_non_person_depiction,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/474_h18-screen-mirror-photo-depiction-04.txt,af2c2d1fc9907619a37cd305284e301a3840c173fc962b3ad42fbce2c39a61ed,af2c2d1fc9907619a37cd305284e301a3840c173fc962b3ad42fbce2c39a61ed,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/474_h18-screen-mirror-photo-depiction-04.png,192de9d1b4b4f4de9ea9c182d6aab74cb7d9cf9a2db4d5d70c8ed54ee9c6aace,192de9d1b4b4f4de9ea9c182d6aab74cb7d9cf9a2db4d5d70c8ed54ee9c6aace,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,FINAL_HOLDOUT_RESERVED,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,V3_CLEAR_NON_PERSON_IS_NEGATIVE,PASS_EXPLICIT_NON_PERSON_CUE,negative,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,hard_negative,false,FINAL_HOLDOUT_RESERVED_AND_NOT_USED_BY_V3
V2_ORIGINAL::IMG_003876,V2_ORIGINAL_SYNTHETIC_500,475_h18-screen-mirror-photo-depiction-05,IMG_003876,pf_v2_aigc_h18-screen-mirror-photo-depiction,HOLDOUT,EXCLUDE_FINAL_HOLDOUT,hard_negative,0,clear_non_person_depiction,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/475_h18-screen-mirror-photo-depiction-05.txt,f7e5a21cf7170c31b2971e5c3493f46c27e588844988a6b0115e9cbd995670b8,f7e5a21cf7170c31b2971e5c3493f46c27e588844988a6b0115e9cbd995670b8,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/475_h18-screen-mirror-photo-depiction-05.png,8faf52bf06fe2622e0e210de6f6a220c3a83d4586a16df2ade51ae7d6ea6de63,8faf52bf06fe2622e0e210de6f6a220c3a83d4586a16df2ade51ae7d6ea6de63,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,FINAL_HOLDOUT_RESERVED,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,V3_CLEAR_NON_PERSON_IS_NEGATIVE,PASS_EXPLICIT_NON_PERSON_CUE,negative,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,hard_negative,false,FINAL_HOLDOUT_RESERVED_AND_NOT_USED_BY_V3
V2_ORIGINAL::IMG_003877,V2_ORIGINAL_SYNTHETIC_500,476_h18-screen-mirror-photo-depiction-06,IMG_003877,pf_v2_aigc_h18-screen-mirror-photo-depiction,HOLDOUT,EXCLUDE_FINAL_HOLDOUT,hard_negative,0,clear_non_person_depiction,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/476_h18-screen-mirror-photo-depiction-06.txt,6714b9e93c08cfdb1aa48427af937ad9df5816daed8033fbaa4a8200f180b7fd,6714b9e93c08cfdb1aa48427af937ad9df5816daed8033fbaa4a8200f180b7fd,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/476_h18-screen-mirror-photo-depiction-06.png,2fab70e4e59f34d23cc7aa30faf18bbb45225f4398a08ca5f9218a8e9cd9c6c4,2fab70e4e59f34d23cc7aa30faf18bbb45225f4398a08ca5f9218a8e9cd9c6c4,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,FINAL_HOLDOUT_RESERVED,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,V3_CLEAR_NON_PERSON_IS_NEGATIVE,PASS_EXPLICIT_NON_PERSON_CUE,negative,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,hard_negative,false,FINAL_HOLDOUT_RESERVED_AND_NOT_USED_BY_V3
V2_ORIGINAL::IMG_003878,V2_ORIGINAL_SYNTHETIC_500,477_h18-screen-mirror-photo-depiction-07,IMG_003878,pf_v2_aigc_h18-screen-mirror-photo-depiction,HOLDOUT,EXCLUDE_FINAL_HOLDOUT,hard_negative,0,clear_non_person_depiction,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/477_h18-screen-mirror-photo-depiction-07.txt,9326549a22e059175ba0a963601f5067a7110d327cdbcae0821fc07230c5c152,9326549a22e059175ba0a963601f5067a7110d327cdbcae0821fc07230c5c152,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/477_h18-screen-mirror-photo-depiction-07.png,a291f09636f99fe287612ebbead98417ef0780a43507e1363c57c1d87c5fb854,a291f09636f99fe287612ebbead98417ef0780a43507e1363c57c1d87c5fb854,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,FINAL_HOLDOUT_RESERVED,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,V3_CLEAR_NON_PERSON_IS_NEGATIVE,PASS_EXPLICIT_NON_PERSON_CUE,negative,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,hard_negative,false,FINAL_HOLDOUT_RESERVED_AND_NOT_USED_BY_V3
V2_ORIGINAL::IMG_003879,V2_ORIGINAL_SYNTHETIC_500,478_h18-screen-mirror-photo-depiction-08,IMG_003879,pf_v2_aigc_h18-screen-mirror-photo-depiction,HOLDOUT,EXCLUDE_FINAL_HOLDOUT,hard_negative,0,clear_non_person_depiction,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/478_h18-screen-mirror-photo-depiction-08.txt,18b2ee9f851e41babc158eb87b7f772ee037244873959dff4c53bfed51fe2caa,18b2ee9f851e41babc158eb87b7f772ee037244873959dff4c53bfed51fe2caa,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/478_h18-screen-mirror-photo-depiction-08.png,c81d1041b8a7c1b6904a8cbb8d57ac0eb7817fd6da07f0fa06296a840145f60c,c81d1041b8a7c1b6904a8cbb8d57ac0eb7817fd6da07f0fa06296a840145f60c,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,FINAL_HOLDOUT_RESERVED,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,V3_CLEAR_NON_PERSON_IS_NEGATIVE,PASS_EXPLICIT_NON_PERSON_CUE,negative,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,hard_negative,false,FINAL_HOLDOUT_RESERVED_AND_NOT_USED_BY_V3
V2_ORIGINAL::IMG_003880,V2_ORIGINAL_SYNTHETIC_500,479_h18-screen-mirror-photo-depiction-09,IMG_003880,pf_v2_aigc_h18-screen-mirror-photo-depiction,HOLDOUT,EXCLUDE_FINAL_HOLDOUT,hard_negative,0,clear_non_person_depiction,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/479_h18-screen-mirror-photo-depiction-09.txt,0bcbe0d1a1963c069c66f38d4af769c426543383b5b9eeacee35250f215a129f,0bcbe0d1a1963c069c66f38d4af769c426543383b5b9eeacee35250f215a129f,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/479_h18-screen-mirror-photo-depiction-09.png,96f24147e536c8ca97cdfa97fadd81486e65ccbc74c474dcc6db58ef6573a470,96f24147e536c8ca97cdfa97fadd81486e65ccbc74c474dcc6db58ef6573a470,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,FINAL_HOLDOUT_RESERVED,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,V3_CLEAR_NON_PERSON_IS_NEGATIVE,PASS_EXPLICIT_NON_PERSON_CUE,negative,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,hard_negative,false,FINAL_HOLDOUT_RESERVED_AND_NOT_USED_BY_V3
V2_ORIGINAL::IMG_004028,V2_ORIGINAL_SYNTHETIC_500,47_p05-side-lying-on-floor-07,IMG_004028,pf_v2_aigc_p05-side-lying-on-floor,DEV,V3_DEV,positive,1,side_lying,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/47_p05-side-lying-on-floor-07.txt,a14b077718bc9ffaa33559ba4f5be2b620b790528807f00079e337d3fc729703,a14b077718bc9ffaa33559ba4f5be2b620b790528807f00079e337d3fc729703,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/47_p05-side-lying-on-floor-07.png,bbcc10a0ae8771d24f9d903beb69eef522f8742deb28eb3bb147f8cd94d27edd,bbcc10a0ae8771d24f9d903beb69eef522f8742deb28eb3bb147f8cd94d27edd,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,REUSABLE_V2_NON_HOLDOUT,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,V3_SIDE_LYING_POSITIVE,PASS_EXPLICIT_POSTURE_CUE,positive,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,positive,true,
V2_ORIGINAL::IMG_003881,V2_ORIGINAL_SYNTHETIC_500,480_h18-screen-mirror-photo-depiction-10,IMG_003881,pf_v2_aigc_h18-screen-mirror-photo-depiction,HOLDOUT,EXCLUDE_FINAL_HOLDOUT,hard_negative,0,clear_non_person_depiction,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/480_h18-screen-mirror-photo-depiction-10.txt,97fb014f219c78c26230a1b150a4db2f17c54e354205b3f78b301ba18704f929,97fb014f219c78c26230a1b150a4db2f17c54e354205b3f78b301ba18704f929,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/480_h18-screen-mirror-photo-depiction-10.png,4750a311f4544344885c7c19d63b8c7cd19b07cf71f811cc6a5943a36bb3180d,4750a311f4544344885c7c19d63b8c7cd19b07cf71f811cc6a5943a36bb3180d,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,FINAL_HOLDOUT_RESERVED,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,V3_CLEAR_NON_PERSON_IS_NEGATIVE,PASS_EXPLICIT_NON_PERSON_CUE,negative,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,hard_negative,false,FINAL_HOLDOUT_RESERVED_AND_NOT_USED_BY_V3
V2_ORIGINAL::IMG_004182,V2_ORIGINAL_SYNTHETIC_500,481_u01-severely-occluded-tiny-blurry-01,IMG_004182,pf_v2_aigc_u01-severely-occluded-tiny-blurry,DEV,V3_DEV,uncertain,uncertain,person_unconfirmable,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/481_u01-severely-occluded-tiny-blurry-01.txt,008794a3b048781c2327456f367e2f54786fa94087b2a71dcd66dcacca86e0c0,008794a3b048781c2327456f367e2f54786fa94087b2a71dcd66dcacca86e0c0,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/481_u01-severely-occluded-tiny-blurry-01.png,c28f0f3bc296c8b52d6e90ae7618e7aad279755f516654e31039960069cb8f37,c28f0f3bc296c8b52d6e90ae7618e7aad279755f516654e31039960069cb8f37,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,REUSABLE_V2_NON_HOLDOUT,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,V3_PRIORITY_CANNOT_CONFIRM_REAL_PERSON,PASS_EXPLICIT_UNCERTAINTY_CUE,uncertain,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,uncertain,true,
V2_ORIGINAL::IMG_004183,V2_ORIGINAL_SYNTHETIC_500,482_u01-severely-occluded-tiny-blurry-02,IMG_004183,pf_v2_aigc_u01-severely-occluded-tiny-blurry,DEV,V3_DEV,uncertain,uncertain,person_unconfirmable,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/482_u01-severely-occluded-tiny-blurry-02.txt,c7985b27cde2b183ddf59e05d3ba193505d042dc7e1957b5212f89baba4fd9a5,c7985b27cde2b183ddf59e05d3ba193505d042dc7e1957b5212f89baba4fd9a5,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/482_u01-severely-occluded-tiny-blurry-02.png,dd1742034ee494f2f0de52522923f97876704ec2d7f40ccb3e4a8a4cbc091245,dd1742034ee494f2f0de52522923f97876704ec2d7f40ccb3e4a8a4cbc091245,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,REUSABLE_V2_NON_HOLDOUT,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,V3_PRIORITY_CANNOT_CONFIRM_REAL_PERSON,PASS_EXPLICIT_UNCERTAINTY_CUE,uncertain,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,uncertain,true,
V2_ORIGINAL::IMG_004184,V2_ORIGINAL_SYNTHETIC_500,483_u01-severely-occluded-tiny-blurry-03,IMG_004184,pf_v2_aigc_u01-severely-occluded-tiny-blurry,DEV,V3_DEV,uncertain,uncertain,person_unconfirmable,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/483_u01-severely-occluded-tiny-blurry-03.txt,e17a539f1a81297a219bd58c46c1ba444b7f3f71b820f2cc4136a489441c2463,e17a539f1a81297a219bd58c46c1ba444b7f3f71b820f2cc4136a489441c2463,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/483_u01-severely-occluded-tiny-blurry-03.png,88985a656737878cc709410da4eb0fab05efb88c4de009116bf70628bb332709,88985a656737878cc709410da4eb0fab05efb88c4de009116bf70628bb332709,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,REUSABLE_V2_NON_HOLDOUT,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,V3_PRIORITY_CANNOT_CONFIRM_REAL_PERSON,PASS_EXPLICIT_UNCERTAINTY_CUE,uncertain,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,uncertain,true,
V2_ORIGINAL::IMG_004185,V2_ORIGINAL_SYNTHETIC_500,484_u01-severely-occluded-tiny-blurry-04,IMG_004185,pf_v2_aigc_u01-severely-occluded-tiny-blurry,DEV,V3_DEV,uncertain,uncertain,person_unconfirmable,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/484_u01-severely-occluded-tiny-blurry-04.txt,fd517b893c2fb4da4d0a811921b01712b3ceca8f3a7c1e9eee966eea477277da,fd517b893c2fb4da4d0a811921b01712b3ceca8f3a7c1e9eee966eea477277da,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/484_u01-severely-occluded-tiny-blurry-04.png,25f2c8f537284dd7f41222b3d6be8d20bd0f509d1f7f239e3e39c40739877855,25f2c8f537284dd7f41222b3d6be8d20bd0f509d1f7f239e3e39c40739877855,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,REUSABLE_V2_NON_HOLDOUT,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,V3_PRIORITY_CANNOT_CONFIRM_REAL_PERSON,PASS_EXPLICIT_UNCERTAINTY_CUE,uncertain,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,uncertain,true,
V2_ORIGINAL::IMG_004186,V2_ORIGINAL_SYNTHETIC_500,485_u01-severely-occluded-tiny-blurry-05,IMG_004186,pf_v2_aigc_u01-severely-occluded-tiny-blurry,DEV,V3_DEV,uncertain,uncertain,person_unconfirmable,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/485_u01-severely-occluded-tiny-blurry-05.txt,0236ef50076a78e4e478180935561925f0b5a0d4274bb7d2f17c5f066f055194,0236ef50076a78e4e478180935561925f0b5a0d4274bb7d2f17c5f066f055194,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/485_u01-severely-occluded-tiny-blurry-05.png,74577dd73f281871070dc3178943ef64b31aaf86fd5b93932cbfd36e8eef36f7,74577dd73f281871070dc3178943ef64b31aaf86fd5b93932cbfd36e8eef36f7,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,REUSABLE_V2_NON_HOLDOUT,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,V3_PRIORITY_CANNOT_CONFIRM_REAL_PERSON,PASS_EXPLICIT_UNCERTAINTY_CUE,uncertain,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,uncertain,true,
V2_ORIGINAL::IMG_004187,V2_ORIGINAL_SYNTHETIC_500,486_u01-severely-occluded-tiny-blurry-06,IMG_004187,pf_v2_aigc_u01-severely-occluded-tiny-blurry,DEV,V3_DEV,uncertain,uncertain,person_unconfirmable,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/486_u01-severely-occluded-tiny-blurry-06.txt,85f855e213f31c7e9dc5181b5a2bdfa1a0df0eb5a6bac422f43f38e0c8d7c72d,85f855e213f31c7e9dc5181b5a2bdfa1a0df0eb5a6bac422f43f38e0c8d7c72d,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/486_u01-severely-occluded-tiny-blurry-06.png,7e4a0770ae2ecf8cc1c8d2a4330c9623a0e1b96bf4354c3164e94cc7b16e09ea,7e4a0770ae2ecf8cc1c8d2a4330c9623a0e1b96bf4354c3164e94cc7b16e09ea,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,REUSABLE_V2_NON_HOLDOUT,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,V3_PRIORITY_CANNOT_CONFIRM_REAL_PERSON,PASS_EXPLICIT_UNCERTAINTY_CUE,uncertain,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,uncertain,true,
V2_ORIGINAL::IMG_004188,V2_ORIGINAL_SYNTHETIC_500,487_u01-severely-occluded-tiny-blurry-07,IMG_004188,pf_v2_aigc_u01-severely-occluded-tiny-blurry,DEV,V3_DEV,uncertain,uncertain,person_unconfirmable,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/487_u01-severely-occluded-tiny-blurry-07.txt,94900ea322c5b9400a59d5d5df96cc6a0e2b46b1100c586fa703ed44c32fb8c4,94900ea322c5b9400a59d5d5df96cc6a0e2b46b1100c586fa703ed44c32fb8c4,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/487_u01-severely-occluded-tiny-blurry-07.png,b6a20d373c06d1756ded8b4bfcc563353b59d28c395efd4d5ba505cae103d1fd,b6a20d373c06d1756ded8b4bfcc563353b59d28c395efd4d5ba505cae103d1fd,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,REUSABLE_V2_NON_HOLDOUT,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,V3_PRIORITY_CANNOT_CONFIRM_REAL_PERSON,PASS_EXPLICIT_UNCERTAINTY_CUE,uncertain,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,uncertain,true,
V2_ORIGINAL::IMG_004189,V2_ORIGINAL_SYNTHETIC_500,488_u01-severely-occluded-tiny-blurry-08,IMG_004189,pf_v2_aigc_u01-severely-occluded-tiny-blurry,DEV,V3_DEV,uncertain,uncertain,person_unconfirmable,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/488_u01-severely-occluded-tiny-blurry-08.txt,0ee68e0028b64ea6eb6c264dde9446ffdd60e65af99ef19b3e43c088c451b7b0,0ee68e0028b64ea6eb6c264dde9446ffdd60e65af99ef19b3e43c088c451b7b0,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/488_u01-severely-occluded-tiny-blurry-08.png,01b250a89c0615b5a4bd6d294b490fd1e9d354b95c753a2cebb954b293094df1,01b250a89c0615b5a4bd6d294b490fd1e9d354b95c753a2cebb954b293094df1,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,REUSABLE_V2_NON_HOLDOUT,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,V3_PRIORITY_CANNOT_CONFIRM_REAL_PERSON,PASS_EXPLICIT_UNCERTAINTY_CUE,uncertain,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,uncertain,true,
V2_ORIGINAL::IMG_004190,V2_ORIGINAL_SYNTHETIC_500,489_u01-severely-occluded-tiny-blurry-09,IMG_004190,pf_v2_aigc_u01-severely-occluded-tiny-blurry,DEV,V3_DEV,uncertain,uncertain,person_unconfirmable,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/prompts/489_u01-severely-occluded-tiny-blurry-09.txt,644212ea8f3a8ca3a9be7dacd9ef6f2fcb7f73909243013420a6f3d4a4b8fd72,644212ea8f3a8ca3a9be7dacd9ef6f2fcb7f73909243013420a6f3d4a4b8fd72,/home/yanbo/下载/batches/batch_person-fallen-v2-camera1p5m/final/489_u01-severely-occluded-tiny-blurry-09.png,392db083355cfc01773a3223d05f41e93f5a3dd838167b5b6a54a7ef8af149b4,392db083355cfc01773a3223d05f41e93f5a3dd838167b5b6a54a7ef8af149b4,FROZEN_V2_MANIFEST_EXPECTED_AND_ACTUAL,REUSABLE_V2_NON_HOLDOUT,FROZEN_V2_PROMPT_IMAGE_MAPPING_PASS,V3_PRIORITY_CANNOT_CONFIRM_REAL_PERSON,PASS_EXPLICIT_UNCERTAINTY_CUE,uncertain,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,uncertain,true,
