image_filename,prompt_filename,prompt_group,event_label,sample_role,label_decision_reason,gt_basis,review_status
268_n07-mild-bending-08.png,268_n07-mild-bending-08.txt,n07-mild-bending,0,negative,Prompt group n07-mild-bending explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
269_n07-mild-bending-09.png,269_n07-mild-bending-09.txt,n07-mild-bending,0,negative,Prompt group n07-mild-bending explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
26_p03-prone-on-floor-06.png,26_p03-prone-on-floor-06.txt,p03-prone-on-floor,1,positive,Prompt group p03-prone-on-floor explicitly requires a real person in a lying/fallen state on ground or abnormal support; V2 accepts voluntary lying and does not require a transition.,user_confirmed_prompt_image_alignment,unreviewed
270_n07-mild-bending-10.png,270_n07-mild-bending-10.txt,n07-mild-bending,0,negative,Prompt group n07-mild-bending explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
271_n08-multi-person-normal-activity-01.png,271_n08-multi-person-normal-activity-01.txt,n08-multi-person-normal-activity,0,negative,Prompt group n08-multi-person-normal-activity explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
272_n08-multi-person-normal-activity-02.png,272_n08-multi-person-normal-activity-02.txt,n08-multi-person-normal-activity,0,negative,Prompt group n08-multi-person-normal-activity explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
273_n08-multi-person-normal-activity-03.png,273_n08-multi-person-normal-activity-03.txt,n08-multi-person-normal-activity,0,negative,Prompt group n08-multi-person-normal-activity explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
274_n08-multi-person-normal-activity-04.png,274_n08-multi-person-normal-activity-04.txt,n08-multi-person-normal-activity,0,negative,Prompt group n08-multi-person-normal-activity explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
275_n08-multi-person-normal-activity-05.png,275_n08-multi-person-normal-activity-05.txt,n08-multi-person-normal-activity,0,negative,Prompt group n08-multi-person-normal-activity explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
276_n08-multi-person-normal-activity-06.png,276_n08-multi-person-normal-activity-06.txt,n08-multi-person-normal-activity,0,negative,Prompt group n08-multi-person-normal-activity explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
277_n08-multi-person-normal-activity-07.png,277_n08-multi-person-normal-activity-07.txt,n08-multi-person-normal-activity,0,negative,Prompt group n08-multi-person-normal-activity explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
278_n08-multi-person-normal-activity-08.png,278_n08-multi-person-normal-activity-08.txt,n08-multi-person-normal-activity,0,negative,Prompt group n08-multi-person-normal-activity explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
279_n08-multi-person-normal-activity-09.png,279_n08-multi-person-normal-activity-09.txt,n08-multi-person-normal-activity,0,negative,Prompt group n08-multi-person-normal-activity explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
27_p03-prone-on-floor-07.png,27_p03-prone-on-floor-07.txt,p03-prone-on-floor,1,positive,Prompt group p03-prone-on-floor explicitly requires a real person in a lying/fallen state on ground or abnormal support; V2 accepts voluntary lying and does not require a transition.,user_confirmed_prompt_image_alignment,unreviewed
280_n08-multi-person-normal-activity-10.png,280_n08-multi-person-normal-activity-10.txt,n08-multi-person-normal-activity,0,negative,Prompt group n08-multi-person-normal-activity explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
281_n09-empty-ordinary-environment-01.png,281_n09-empty-ordinary-environment-01.txt,n09-empty-ordinary-environment,0,negative,Prompt group n09-empty-ordinary-environment explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
282_n09-empty-ordinary-environment-02.png,282_n09-empty-ordinary-environment-02.txt,n09-empty-ordinary-environment,0,negative,Prompt group n09-empty-ordinary-environment explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
283_n09-empty-ordinary-environment-03.png,283_n09-empty-ordinary-environment-03.txt,n09-empty-ordinary-environment,0,negative,Prompt group n09-empty-ordinary-environment explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
284_n09-empty-ordinary-environment-04.png,284_n09-empty-ordinary-environment-04.txt,n09-empty-ordinary-environment,0,negative,Prompt group n09-empty-ordinary-environment explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
285_n09-empty-ordinary-environment-05.png,285_n09-empty-ordinary-environment-05.txt,n09-empty-ordinary-environment,0,negative,Prompt group n09-empty-ordinary-environment explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
286_n09-empty-ordinary-environment-06.png,286_n09-empty-ordinary-environment-06.txt,n09-empty-ordinary-environment,0,negative,Prompt group n09-empty-ordinary-environment explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
287_n09-empty-ordinary-environment-07.png,287_n09-empty-ordinary-environment-07.txt,n09-empty-ordinary-environment,0,negative,Prompt group n09-empty-ordinary-environment explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
288_n09-empty-ordinary-environment-08.png,288_n09-empty-ordinary-environment-08.txt,n09-empty-ordinary-environment,0,negative,Prompt group n09-empty-ordinary-environment explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
289_n09-empty-ordinary-environment-09.png,289_n09-empty-ordinary-environment-09.txt,n09-empty-ordinary-environment,0,negative,Prompt group n09-empty-ordinary-environment explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
28_p03-prone-on-floor-08.png,28_p03-prone-on-floor-08.txt,p03-prone-on-floor,1,positive,Prompt group p03-prone-on-floor explicitly requires a real person in a lying/fallen state on ground or abnormal support; V2 accepts voluntary lying and does not require a transition.,user_confirmed_prompt_image_alignment,unreviewed
290_n09-empty-ordinary-environment-10.png,290_n09-empty-ordinary-environment-10.txt,n09-empty-ordinary-environment,0,negative,Prompt group n09-empty-ordinary-environment explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
291_n10-empty-ordinary-environment-01.png,291_n10-empty-ordinary-environment-01.txt,n10-empty-ordinary-environment,0,negative,Prompt group n10-empty-ordinary-environment explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
292_n10-empty-ordinary-environment-02.png,292_n10-empty-ordinary-environment-02.txt,n10-empty-ordinary-environment,0,negative,Prompt group n10-empty-ordinary-environment explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
293_n10-empty-ordinary-environment-03.png,293_n10-empty-ordinary-environment-03.txt,n10-empty-ordinary-environment,0,negative,Prompt group n10-empty-ordinary-environment explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
294_n10-empty-ordinary-environment-04.png,294_n10-empty-ordinary-environment-04.txt,n10-empty-ordinary-environment,0,negative,Prompt group n10-empty-ordinary-environment explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
295_n10-empty-ordinary-environment-05.png,295_n10-empty-ordinary-environment-05.txt,n10-empty-ordinary-environment,0,negative,Prompt group n10-empty-ordinary-environment explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
296_n10-empty-ordinary-environment-06.png,296_n10-empty-ordinary-environment-06.txt,n10-empty-ordinary-environment,0,negative,Prompt group n10-empty-ordinary-environment explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
297_n10-empty-ordinary-environment-07.png,297_n10-empty-ordinary-environment-07.txt,n10-empty-ordinary-environment,0,negative,Prompt group n10-empty-ordinary-environment explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
298_n10-empty-ordinary-environment-08.png,298_n10-empty-ordinary-environment-08.txt,n10-empty-ordinary-environment,0,negative,Prompt group n10-empty-ordinary-environment explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
299_n10-empty-ordinary-environment-09.png,299_n10-empty-ordinary-environment-09.txt,n10-empty-ordinary-environment,0,negative,Prompt group n10-empty-ordinary-environment explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
29_p03-prone-on-floor-09.png,29_p03-prone-on-floor-09.txt,p03-prone-on-floor,1,positive,Prompt group p03-prone-on-floor explicitly requires a real person in a lying/fallen state on ground or abnormal support; V2 accepts voluntary lying and does not require a transition.,user_confirmed_prompt_image_alignment,unreviewed
300_n10-empty-ordinary-environment-10.png,300_n10-empty-ordinary-environment-10.txt,n10-empty-ordinary-environment,0,negative,Prompt group n10-empty-ordinary-environment explicitly describes ordinary non-event activity or an empty ordinary environment under the V2 definition.,user_confirmed_prompt_image_alignment,unreviewed
301_h01-sitting-on-floor-01.png,301_h01-sitting-on-floor-01.txt,h01-sitting-on-floor,0,hard_negative,"Prompt group h01-sitting-on-floor explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
302_h01-sitting-on-floor-02.png,302_h01-sitting-on-floor-02.txt,h01-sitting-on-floor,0,hard_negative,"Prompt group h01-sitting-on-floor explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
303_h01-sitting-on-floor-03.png,303_h01-sitting-on-floor-03.txt,h01-sitting-on-floor,0,hard_negative,"Prompt group h01-sitting-on-floor explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
304_h01-sitting-on-floor-04.png,304_h01-sitting-on-floor-04.txt,h01-sitting-on-floor,0,hard_negative,"Prompt group h01-sitting-on-floor explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
305_h01-sitting-on-floor-05.png,305_h01-sitting-on-floor-05.txt,h01-sitting-on-floor,0,hard_negative,"Prompt group h01-sitting-on-floor explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
306_h01-sitting-on-floor-06.png,306_h01-sitting-on-floor-06.txt,h01-sitting-on-floor,0,hard_negative,"Prompt group h01-sitting-on-floor explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
307_h01-sitting-on-floor-07.png,307_h01-sitting-on-floor-07.txt,h01-sitting-on-floor,0,hard_negative,"Prompt group h01-sitting-on-floor explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
308_h01-sitting-on-floor-08.png,308_h01-sitting-on-floor-08.txt,h01-sitting-on-floor,0,hard_negative,"Prompt group h01-sitting-on-floor explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
309_h01-sitting-on-floor-09.png,309_h01-sitting-on-floor-09.txt,h01-sitting-on-floor,0,hard_negative,"Prompt group h01-sitting-on-floor explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
30_p03-prone-on-floor-10.png,30_p03-prone-on-floor-10.txt,p03-prone-on-floor,1,positive,Prompt group p03-prone-on-floor explicitly requires a real person in a lying/fallen state on ground or abnormal support; V2 accepts voluntary lying and does not require a transition.,user_confirmed_prompt_image_alignment,unreviewed
310_h01-sitting-on-floor-10.png,310_h01-sitting-on-floor-10.txt,h01-sitting-on-floor,0,hard_negative,"Prompt group h01-sitting-on-floor explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
311_h02-sitting-on-floor-01.png,311_h02-sitting-on-floor-01.txt,h02-sitting-on-floor,0,hard_negative,"Prompt group h02-sitting-on-floor explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
312_h02-sitting-on-floor-02.png,312_h02-sitting-on-floor-02.txt,h02-sitting-on-floor,0,hard_negative,"Prompt group h02-sitting-on-floor explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
313_h02-sitting-on-floor-03.png,313_h02-sitting-on-floor-03.txt,h02-sitting-on-floor,0,hard_negative,"Prompt group h02-sitting-on-floor explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
314_h02-sitting-on-floor-04.png,314_h02-sitting-on-floor-04.txt,h02-sitting-on-floor,0,hard_negative,"Prompt group h02-sitting-on-floor explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
315_h02-sitting-on-floor-05.png,315_h02-sitting-on-floor-05.txt,h02-sitting-on-floor,0,hard_negative,"Prompt group h02-sitting-on-floor explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
316_h02-sitting-on-floor-06.png,316_h02-sitting-on-floor-06.txt,h02-sitting-on-floor,0,hard_negative,"Prompt group h02-sitting-on-floor explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
317_h02-sitting-on-floor-07.png,317_h02-sitting-on-floor-07.txt,h02-sitting-on-floor,0,hard_negative,"Prompt group h02-sitting-on-floor explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
318_h02-sitting-on-floor-08.png,318_h02-sitting-on-floor-08.txt,h02-sitting-on-floor,0,hard_negative,"Prompt group h02-sitting-on-floor explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
319_h02-sitting-on-floor-09.png,319_h02-sitting-on-floor-09.txt,h02-sitting-on-floor,0,hard_negative,"Prompt group h02-sitting-on-floor explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
31_p04-prone-on-floor-01.png,31_p04-prone-on-floor-01.txt,p04-prone-on-floor,1,positive,Prompt group p04-prone-on-floor explicitly requires a real person in a lying/fallen state on ground or abnormal support; V2 accepts voluntary lying and does not require a transition.,user_confirmed_prompt_image_alignment,unreviewed
320_h02-sitting-on-floor-10.png,320_h02-sitting-on-floor-10.txt,h02-sitting-on-floor,0,hard_negative,"Prompt group h02-sitting-on-floor explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
321_h03-kneeling-01.png,321_h03-kneeling-01.txt,h03-kneeling,0,hard_negative,"Prompt group h03-kneeling explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
322_h03-kneeling-02.png,322_h03-kneeling-02.txt,h03-kneeling,0,hard_negative,"Prompt group h03-kneeling explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
323_h03-kneeling-03.png,323_h03-kneeling-03.txt,h03-kneeling,0,hard_negative,"Prompt group h03-kneeling explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
324_h03-kneeling-04.png,324_h03-kneeling-04.txt,h03-kneeling,0,hard_negative,"Prompt group h03-kneeling explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
325_h03-kneeling-05.png,325_h03-kneeling-05.txt,h03-kneeling,0,hard_negative,"Prompt group h03-kneeling explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
326_h03-kneeling-06.png,326_h03-kneeling-06.txt,h03-kneeling,0,hard_negative,"Prompt group h03-kneeling explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
327_h03-kneeling-07.png,327_h03-kneeling-07.txt,h03-kneeling,0,hard_negative,"Prompt group h03-kneeling explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
328_h03-kneeling-08.png,328_h03-kneeling-08.txt,h03-kneeling,0,hard_negative,"Prompt group h03-kneeling explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
329_h03-kneeling-09.png,329_h03-kneeling-09.txt,h03-kneeling,0,hard_negative,"Prompt group h03-kneeling explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
32_p04-prone-on-floor-02.png,32_p04-prone-on-floor-02.txt,p04-prone-on-floor,1,positive,Prompt group p04-prone-on-floor explicitly requires a real person in a lying/fallen state on ground or abnormal support; V2 accepts voluntary lying and does not require a transition.,user_confirmed_prompt_image_alignment,unreviewed
330_h03-kneeling-10.png,330_h03-kneeling-10.txt,h03-kneeling,0,hard_negative,"Prompt group h03-kneeling explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
331_h04-kneeling-01.png,331_h04-kneeling-01.txt,h04-kneeling,0,hard_negative,"Prompt group h04-kneeling explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
332_h04-kneeling-02.png,332_h04-kneeling-02.txt,h04-kneeling,0,hard_negative,"Prompt group h04-kneeling explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
333_h04-kneeling-03.png,333_h04-kneeling-03.txt,h04-kneeling,0,hard_negative,"Prompt group h04-kneeling explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
334_h04-kneeling-04.png,334_h04-kneeling-04.txt,h04-kneeling,0,hard_negative,"Prompt group h04-kneeling explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
335_h04-kneeling-05.png,335_h04-kneeling-05.txt,h04-kneeling,0,hard_negative,"Prompt group h04-kneeling explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
336_h04-kneeling-06.png,336_h04-kneeling-06.txt,h04-kneeling,0,hard_negative,"Prompt group h04-kneeling explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
337_h04-kneeling-07.png,337_h04-kneeling-07.txt,h04-kneeling,0,hard_negative,"Prompt group h04-kneeling explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
338_h04-kneeling-08.png,338_h04-kneeling-08.txt,h04-kneeling,0,hard_negative,"Prompt group h04-kneeling explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
339_h04-kneeling-09.png,339_h04-kneeling-09.txt,h04-kneeling,0,hard_negative,"Prompt group h04-kneeling explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
33_p04-prone-on-floor-03.png,33_p04-prone-on-floor-03.txt,p04-prone-on-floor,1,positive,Prompt group p04-prone-on-floor explicitly requires a real person in a lying/fallen state on ground or abnormal support; V2 accepts voluntary lying and does not require a transition.,user_confirmed_prompt_image_alignment,unreviewed
340_h04-kneeling-10.png,340_h04-kneeling-10.txt,h04-kneeling,0,hard_negative,"Prompt group h04-kneeling explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
341_h05-squatting-01.png,341_h05-squatting-01.txt,h05-squatting,0,hard_negative,"Prompt group h05-squatting explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
342_h05-squatting-02.png,342_h05-squatting-02.txt,h05-squatting,0,hard_negative,"Prompt group h05-squatting explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
343_h05-squatting-03.png,343_h05-squatting-03.txt,h05-squatting,0,hard_negative,"Prompt group h05-squatting explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
344_h05-squatting-04.png,344_h05-squatting-04.txt,h05-squatting,0,hard_negative,"Prompt group h05-squatting explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
345_h05-squatting-05.png,345_h05-squatting-05.txt,h05-squatting,0,hard_negative,"Prompt group h05-squatting explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
346_h05-squatting-06.png,346_h05-squatting-06.txt,h05-squatting,0,hard_negative,"Prompt group h05-squatting explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
347_h05-squatting-07.png,347_h05-squatting-07.txt,h05-squatting,0,hard_negative,"Prompt group h05-squatting explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
348_h05-squatting-08.png,348_h05-squatting-08.txt,h05-squatting,0,hard_negative,"Prompt group h05-squatting explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
349_h05-squatting-09.png,349_h05-squatting-09.txt,h05-squatting,0,hard_negative,"Prompt group h05-squatting explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
34_p04-prone-on-floor-04.png,34_p04-prone-on-floor-04.txt,p04-prone-on-floor,1,positive,Prompt group p04-prone-on-floor explicitly requires a real person in a lying/fallen state on ground or abnormal support; V2 accepts voluntary lying and does not require a transition.,user_confirmed_prompt_image_alignment,unreviewed
350_h05-squatting-10.png,350_h05-squatting-10.txt,h05-squatting,0,hard_negative,"Prompt group h05-squatting explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
351_h06-squatting-01.png,351_h06-squatting-01.txt,h06-squatting,0,hard_negative,"Prompt group h06-squatting explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
352_h06-squatting-02.png,352_h06-squatting-02.txt,h06-squatting,0,hard_negative,"Prompt group h06-squatting explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
353_h06-squatting-03.png,353_h06-squatting-03.txt,h06-squatting,0,hard_negative,"Prompt group h06-squatting explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
354_h06-squatting-04.png,354_h06-squatting-04.txt,h06-squatting,0,hard_negative,"Prompt group h06-squatting explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
355_h06-squatting-05.png,355_h06-squatting-05.txt,h06-squatting,0,hard_negative,"Prompt group h06-squatting explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
356_h06-squatting-06.png,356_h06-squatting-06.txt,h06-squatting,0,hard_negative,"Prompt group h06-squatting explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
357_h06-squatting-07.png,357_h06-squatting-07.txt,h06-squatting,0,hard_negative,"Prompt group h06-squatting explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
358_h06-squatting-08.png,358_h06-squatting-08.txt,h06-squatting,0,hard_negative,"Prompt group h06-squatting explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
359_h06-squatting-09.png,359_h06-squatting-09.txt,h06-squatting,0,hard_negative,"Prompt group h06-squatting explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
35_p04-prone-on-floor-05.png,35_p04-prone-on-floor-05.txt,p04-prone-on-floor,1,positive,Prompt group p04-prone-on-floor explicitly requires a real person in a lying/fallen state on ground or abnormal support; V2 accepts voluntary lying and does not require a transition.,user_confirmed_prompt_image_alignment,unreviewed
360_h06-squatting-10.png,360_h06-squatting-10.txt,h06-squatting,0,hard_negative,"Prompt group h06-squatting explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
361_h07-deep-bending-picking-up-items-01.png,361_h07-deep-bending-picking-up-items-01.txt,h07-deep-bending-picking-up-items,0,hard_negative,"Prompt group h07-deep-bending-picking-up-items explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
362_h07-deep-bending-picking-up-items-02.png,362_h07-deep-bending-picking-up-items-02.txt,h07-deep-bending-picking-up-items,0,hard_negative,"Prompt group h07-deep-bending-picking-up-items explicitly designs a V2 visual confound (not a clear ground-lying event), so event_label remains 0 and role is hard_negative.",user_confirmed_prompt_image_alignment,unreviewed
