prompt_id,group_id,variant_id,role,taxonomy,planned_split,prompt_path,prompt_sha256_expected,prompt_sha256_actual,current_partition_source,current_partition_adapter_version,historical_stage,historical_adapter_version,provider,provenance_evidence,provenance_status,sha_evidence,raw_path,raw_sha256_expected,raw_sha256_actual,raw_width,raw_height,raw_format,raw_pillow_verify,raw_pillow_load,final_path,final_sha256_expected,final_sha256_actual,final_width,final_height,final_format,final_pillow_verify,final_pillow_load,prompt_lineage_status,sha_integrity_status,mechanical_status,known_historical_final_exact_collision_count,near_duplicate_candidate_count
PF_P4D_POS_CURLED_G003_V04,PF_P4D_POS_CURLED_G003,V04,positive,curled_or_partially_occluded_lying,NEW_SCREEN,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_POS_CURLED_G003_V04.txt,fc90252830d7b46476b5e51e3fdc7ad7c800cbf94ba244e06a72d3c0d26a95f8,fc90252830d7b46476b5e51e3fdc7ad7c800cbf94ba244e06a72d3c0d26a95f8,PRE_Q7_VERIFIED,CODEX_SAFE_STAGED_CV_V1,Q5_EXECUTION,CODEX_SAFE_STAGED_CV_V1,codex,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_02_policy_adapter_20260830_01/03_ledger/gr3q5.sqlite3,PASS,no_preexisting_sha_in_q5_slots_table,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_02_policy_adapter_20260830_01/07_generated_raw/PF_P4D_POS_CURLED_G003_V04.png,,a64c24f13e28cd182bba558951ee88c90947e53e000e981234aadd42b95235da,1672,941,PNG,True,True,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_02_policy_adapter_20260830_01/08_final/PF_P4D_POS_CURLED_G003_V04.png,,061022f4fc20068e241079c06f07ecfc0b6f47f3d854fd6fc9e8dba458f8118b,1920,1080,PNG,True,True,PASS,PASS,PASS,0,0
PF_P4D_POS_CURLED_G003_V05,PF_P4D_POS_CURLED_G003,V05,positive,curled_or_partially_occluded_lying,NEW_SCREEN,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_POS_CURLED_G003_V05.txt,06ceedef963d7f78869c6fac8d58f37b3934d4d0824ffdd9fa65382473f81557,06ceedef963d7f78869c6fac8d58f37b3934d4d0824ffdd9fa65382473f81557,PRE_Q7_VERIFIED,CODEX_SAFE_STAGED_CV_V1,Q5_EXECUTION,CODEX_SAFE_STAGED_CV_V1,codex,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_02_policy_adapter_20260830_01/03_ledger/gr3q5.sqlite3,PASS,no_preexisting_sha_in_q5_slots_table,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_02_policy_adapter_20260830_01/07_generated_raw/PF_P4D_POS_CURLED_G003_V05.png,,5e7c862cdae251642d9ac981fd8c52fbe1f9291ccc5141741db61b98601c9473,1672,941,PNG,True,True,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_02_policy_adapter_20260830_01/08_final/PF_P4D_POS_CURLED_G003_V05.png,,cc7aa39aba0d92ccdd1caba5648e295b8398cde4675128d20b667c20d82d7ca0,1920,1080,PNG,True,True,PASS,PASS,PASS,0,0
PF_P4D_POS_INTENTIONAL_G001_V01,PF_P4D_POS_INTENTIONAL_G001,V01,positive,intentional_ground_lying,NEW_DESIGN,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_POS_INTENTIONAL_G001_V01.txt,79bae94cbcceb099671f403a8298cbb8d0548da56f822c968f818668fed15287,79bae94cbcceb099671f403a8298cbb8d0548da56f822c968f818668fed15287,Q7_EXECUTION,CODEX_SAFE_STAGED_CV_V1,Q7_EXECUTION,CODEX_SAFE_STAGED_CV_V1,codex,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/02_runner/run_config.json,PASS,preexisting_partition_sha256,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/07_generated_raw/PF_P4D_POS_INTENTIONAL_G001_V01.png,34aee35775321b8829078cdff6f21fb7e304bc15a9dab16931960b2e67c3035f,34aee35775321b8829078cdff6f21fb7e304bc15a9dab16931960b2e67c3035f,1672,941,PNG,True,True,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/08_final/PF_P4D_POS_INTENTIONAL_G001_V01.png,8b0fbadb9fb89a02b640e21b4950e8c94228d301cbba11cd339683aa61983d93,8b0fbadb9fb89a02b640e21b4950e8c94228d301cbba11cd339683aa61983d93,1920,1080,PNG,True,True,PASS,PASS,PASS,0,0
PF_P4D_POS_INTENTIONAL_G001_V02,PF_P4D_POS_INTENTIONAL_G001,V02,positive,intentional_ground_lying,NEW_DESIGN,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_POS_INTENTIONAL_G001_V02.txt,864ea9f1cb8089993ab4641b8848d1b5be5efc59ee15f29abf7877422080f9a8,864ea9f1cb8089993ab4641b8848d1b5be5efc59ee15f29abf7877422080f9a8,Q7_EXECUTION,CODEX_SAFE_STAGED_CV_V1,Q7_EXECUTION,CODEX_SAFE_STAGED_CV_V1,codex,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/02_runner/run_config.json,PASS,preexisting_partition_sha256,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/07_generated_raw/PF_P4D_POS_INTENTIONAL_G001_V02.png,e6e7276dec9e51d28760fc85a3d6d655a801bfef50a5343127eb6965a27b29a4,e6e7276dec9e51d28760fc85a3d6d655a801bfef50a5343127eb6965a27b29a4,1672,941,PNG,True,True,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/08_final/PF_P4D_POS_INTENTIONAL_G001_V02.png,355569d277ac77bd23ae3beefbbd9c594a0185759fe83215040449066d8976a3,355569d277ac77bd23ae3beefbbd9c594a0185759fe83215040449066d8976a3,1920,1080,PNG,True,True,PASS,PASS,PASS,0,0
PF_P4D_POS_INTENTIONAL_G001_V03,PF_P4D_POS_INTENTIONAL_G001,V03,positive,intentional_ground_lying,NEW_DESIGN,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_POS_INTENTIONAL_G001_V03.txt,d377ee592426a5c1dd159fbe9a13dbe0984e5fc11a2377be964c4f2f44bf55ea,d377ee592426a5c1dd159fbe9a13dbe0984e5fc11a2377be964c4f2f44bf55ea,Q7_EXECUTION,CODEX_SAFE_STAGED_CV_V1,Q7_EXECUTION,CODEX_SAFE_STAGED_CV_V1,codex,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/02_runner/run_config.json,PASS,preexisting_partition_sha256,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/07_generated_raw/PF_P4D_POS_INTENTIONAL_G001_V03.png,415895e473ed09551e511d3dd60a2bcf106536d18afd2bcac7d89a92d8be74c5,415895e473ed09551e511d3dd60a2bcf106536d18afd2bcac7d89a92d8be74c5,1672,941,PNG,True,True,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/08_final/PF_P4D_POS_INTENTIONAL_G001_V03.png,03b6a8f53c3e8548d5fd1fce7dc1f10b9a72422206d3e9e6afe10c6ef4744328,03b6a8f53c3e8548d5fd1fce7dc1f10b9a72422206d3e9e6afe10c6ef4744328,1920,1080,PNG,True,True,PASS,PASS,PASS,0,0
PF_P4D_POS_INTENTIONAL_G001_V04,PF_P4D_POS_INTENTIONAL_G001,V04,positive,intentional_ground_lying,NEW_DESIGN,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_POS_INTENTIONAL_G001_V04.txt,9ff14a868077ff2671c410540498d54828ddf8d9911e9019d47039bc194e3fa3,9ff14a868077ff2671c410540498d54828ddf8d9911e9019d47039bc194e3fa3,Q7_EXECUTION,CODEX_SAFE_STAGED_CV_V1,Q7_EXECUTION,CODEX_SAFE_STAGED_CV_V1,codex,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/02_runner/run_config.json,PASS,preexisting_partition_sha256,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/07_generated_raw/PF_P4D_POS_INTENTIONAL_G001_V04.png,d079c37f0cdc252f5fa1a6b30a8fdfed26e8a466d88e4415ba142a14115e2c5e,d079c37f0cdc252f5fa1a6b30a8fdfed26e8a466d88e4415ba142a14115e2c5e,1672,941,PNG,True,True,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/08_final/PF_P4D_POS_INTENTIONAL_G001_V04.png,f7f735b3cdd0b718dbbba676cea354cb59b8cb8c3b16b83b4f79cad456c8e951,f7f735b3cdd0b718dbbba676cea354cb59b8cb8c3b16b83b4f79cad456c8e951,1920,1080,PNG,True,True,PASS,PASS,PASS,0,0
PF_P4D_POS_INTENTIONAL_G001_V05,PF_P4D_POS_INTENTIONAL_G001,V05,positive,intentional_ground_lying,NEW_DESIGN,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_POS_INTENTIONAL_G001_V05.txt,0901e750c88448a5582f22c117828327c306c1bd7fda5480fc8131294c1692ef,0901e750c88448a5582f22c117828327c306c1bd7fda5480fc8131294c1692ef,Q7_EXECUTION,CODEX_SAFE_STAGED_CV_V1,Q7_EXECUTION,CODEX_SAFE_STAGED_CV_V1,codex,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/02_runner/run_config.json,PASS,preexisting_partition_sha256,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/07_generated_raw/PF_P4D_POS_INTENTIONAL_G001_V05.png,c2034b2e1b930f585c7a092fca306d4af9e4136b8b8c15edf729b16afe228c19,c2034b2e1b930f585c7a092fca306d4af9e4136b8b8c15edf729b16afe228c19,1672,941,PNG,True,True,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/08_final/PF_P4D_POS_INTENTIONAL_G001_V05.png,86daf91a8f3bb8d154a1ec1a6585a9e52bbf096a9bbc45d68971fe8e23fb3993,86daf91a8f3bb8d154a1ec1a6585a9e52bbf096a9bbc45d68971fe8e23fb3993,1920,1080,PNG,True,True,PASS,PASS,PASS,0,0
PF_P4D_POS_MULTI_G001_V01,PF_P4D_POS_MULTI_G001,V01,positive,multi_person_one_lying,NEW_DESIGN,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_POS_MULTI_G001_V01.txt,7a876243579a35e3cd24d7fb0931169ee7da5a06ea1b2d71ea4ff8c2895d1abf,7a876243579a35e3cd24d7fb0931169ee7da5a06ea1b2d71ea4ff8c2895d1abf,Q7_EXECUTION,CODEX_SAFE_STAGED_CV_V1,Q7_EXECUTION,CODEX_SAFE_STAGED_CV_V1,codex,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/02_runner/run_config.json,PASS,preexisting_partition_sha256,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/07_generated_raw/PF_P4D_POS_MULTI_G001_V01.png,ebaccbd436494cb334762fa4db6e1ab2d8c5f58fb306940c9c8a99d322c4e1cd,ebaccbd436494cb334762fa4db6e1ab2d8c5f58fb306940c9c8a99d322c4e1cd,1672,941,PNG,True,True,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/08_final/PF_P4D_POS_MULTI_G001_V01.png,766f41cdd735818a390ad3355e6ddfce65820ee32ddb96beafa9ae7d59c00c6b,766f41cdd735818a390ad3355e6ddfce65820ee32ddb96beafa9ae7d59c00c6b,1920,1080,PNG,True,True,PASS,PASS,PASS,0,0
PF_P4D_POS_MULTI_G001_V02,PF_P4D_POS_MULTI_G001,V02,positive,multi_person_one_lying,NEW_DESIGN,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_POS_MULTI_G001_V02.txt,a2a987455a4e4b991626982f7412f9df245abe12d930a084feaa7496cc2a4124,a2a987455a4e4b991626982f7412f9df245abe12d930a084feaa7496cc2a4124,Q7_EXECUTION,CODEX_SAFE_STAGED_CV_V1,Q7_EXECUTION,CODEX_SAFE_STAGED_CV_V1,codex,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/02_runner/run_config.json,PASS,preexisting_partition_sha256,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/07_generated_raw/PF_P4D_POS_MULTI_G001_V02.png,ee6fc72b8af1e3762274ea4e61d23b1ffc9bef548bef791e9151336fa972fe75,ee6fc72b8af1e3762274ea4e61d23b1ffc9bef548bef791e9151336fa972fe75,1672,941,PNG,True,True,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/08_final/PF_P4D_POS_MULTI_G001_V02.png,4380b9ff73d2652e4bb460f83f45f4b69ad41dc87952826ec40dcb24f1615861,4380b9ff73d2652e4bb460f83f45f4b69ad41dc87952826ec40dcb24f1615861,1920,1080,PNG,True,True,PASS,PASS,PASS,0,0
PF_P4D_POS_MULTI_G001_V03,PF_P4D_POS_MULTI_G001,V03,positive,multi_person_one_lying,NEW_DESIGN,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_POS_MULTI_G001_V03.txt,485bccf85bbc8584a1c36cdc6bc58a0d330ca9b0b40d91d5b7919c5e06824507,485bccf85bbc8584a1c36cdc6bc58a0d330ca9b0b40d91d5b7919c5e06824507,Q7_EXECUTION,CODEX_SAFE_STAGED_CV_V1,Q7_EXECUTION,CODEX_SAFE_STAGED_CV_V1,codex,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/02_runner/run_config.json,PASS,preexisting_partition_sha256,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/07_generated_raw/PF_P4D_POS_MULTI_G001_V03.png,01eaedded058c4935ffe1d14d64ba1c2ed815099fe4f9a7750acac1847bd7203,01eaedded058c4935ffe1d14d64ba1c2ed815099fe4f9a7750acac1847bd7203,1672,941,PNG,True,True,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/08_final/PF_P4D_POS_MULTI_G001_V03.png,078df807ba36c7014717f00fbe459dbb4e8a846d1e9ccad6ce2100fc646c6b35,078df807ba36c7014717f00fbe459dbb4e8a846d1e9ccad6ce2100fc646c6b35,1920,1080,PNG,True,True,PASS,PASS,PASS,0,0
PF_P4D_POS_MULTI_G001_V04,PF_P4D_POS_MULTI_G001,V04,positive,multi_person_one_lying,NEW_DESIGN,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_POS_MULTI_G001_V04.txt,2784920efdebadd3c60b94d804ac0b9be96f8239226c507ba9f837674484030c,2784920efdebadd3c60b94d804ac0b9be96f8239226c507ba9f837674484030c,Q7_EXECUTION,CODEX_SAFE_STAGED_CV_V1,Q7_EXECUTION,CODEX_SAFE_STAGED_CV_V1,codex,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/02_runner/run_config.json,PASS,preexisting_partition_sha256,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/07_generated_raw/PF_P4D_POS_MULTI_G001_V04.png,fa33559f9571d2b5d7f7eaf3c6300b02c76a79b97f11215590609c164041e984,fa33559f9571d2b5d7f7eaf3c6300b02c76a79b97f11215590609c164041e984,1672,941,PNG,True,True,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/08_final/PF_P4D_POS_MULTI_G001_V04.png,8711cb681690b1e5df446b55e4f239e7b3ef53a24da029706a1d14213e7a144a,8711cb681690b1e5df446b55e4f239e7b3ef53a24da029706a1d14213e7a144a,1920,1080,PNG,True,True,PASS,PASS,PASS,0,0
PF_P4D_POS_MULTI_G001_V05,PF_P4D_POS_MULTI_G001,V05,positive,multi_person_one_lying,NEW_DESIGN,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_POS_MULTI_G001_V05.txt,3e4634fb365ca5323a098344aa43db65b9dac99bd588d0093a22a77491005fc2,3e4634fb365ca5323a098344aa43db65b9dac99bd588d0093a22a77491005fc2,Q7_EXECUTION,CODEX_SAFE_STAGED_CV_V1,Q7_EXECUTION,CODEX_SAFE_STAGED_CV_V1,codex,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/02_runner/run_config.json,PASS,preexisting_partition_sha256,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/07_generated_raw/PF_P4D_POS_MULTI_G001_V05.png,fa3f93da86cd7375674fbf4166383c2730078d3b18a6f4758eb4ef27c894aa80,fa3f93da86cd7375674fbf4166383c2730078d3b18a6f4758eb4ef27c894aa80,1672,941,PNG,True,True,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/08_final/PF_P4D_POS_MULTI_G001_V05.png,b6b022ff11f89afc87a076e33db60e5a1f369df2037a81e2f9688747def1d67b,b6b022ff11f89afc87a076e33db60e5a1f369df2037a81e2f9688747def1d67b,1920,1080,PNG,True,True,PASS,PASS,PASS,0,0
PF_P4D_POS_CORRIDOR_G001_V01,PF_P4D_POS_CORRIDOR_G001,V01,positive,horizontal_corridor_ground_lying,NEW_SCREEN,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_POS_CORRIDOR_G001_V01.txt,db0b94ef6860e20bbdbbb6574d3841cff9d65dbcc529159512de918221492364,db0b94ef6860e20bbdbbb6574d3841cff9d65dbcc529159512de918221492364,Q7_EXECUTION,CODEX_SAFE_STAGED_CV_V1,Q7_EXECUTION,CODEX_SAFE_STAGED_CV_V1,codex,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/02_runner/run_config.json,PASS,preexisting_partition_sha256,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/07_generated_raw/PF_P4D_POS_CORRIDOR_G001_V01.png,bcefe053f32c6fa3725c6f5753cea28541fff9f2c70035fda20694cdbfd39aba,bcefe053f32c6fa3725c6f5753cea28541fff9f2c70035fda20694cdbfd39aba,1672,941,PNG,True,True,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/08_final/PF_P4D_POS_CORRIDOR_G001_V01.png,d55c9ce33855c4099bca3a2375d111e1a4bf1bc957d0f7a1736316893534c511,d55c9ce33855c4099bca3a2375d111e1a4bf1bc957d0f7a1736316893534c511,1920,1080,PNG,True,True,PASS,PASS,PASS,0,0
PF_P4D_POS_CORRIDOR_G001_V02,PF_P4D_POS_CORRIDOR_G001,V02,positive,horizontal_corridor_ground_lying,NEW_SCREEN,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_POS_CORRIDOR_G001_V02.txt,42cc5c784c9329e20fec1fa3b648f99a0dee4e5b36a6ff5b2657fe589213500b,42cc5c784c9329e20fec1fa3b648f99a0dee4e5b36a6ff5b2657fe589213500b,Q7_EXECUTION,CODEX_SAFE_STAGED_CV_V1,Q7_EXECUTION,CODEX_SAFE_STAGED_CV_V1,codex,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/02_runner/run_config.json,PASS,preexisting_partition_sha256,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/07_generated_raw/PF_P4D_POS_CORRIDOR_G001_V02.png,008dd0eee0dc046ef97702768e37fd06fd8edded45779c1b48678f53059c7009,008dd0eee0dc046ef97702768e37fd06fd8edded45779c1b48678f53059c7009,1672,941,PNG,True,True,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/08_final/PF_P4D_POS_CORRIDOR_G001_V02.png,cc79a90543ba6317b0163565415ba9b5d8d5373d3f70b8a432df9cdd8c7a9f99,cc79a90543ba6317b0163565415ba9b5d8d5373d3f70b8a432df9cdd8c7a9f99,1920,1080,PNG,True,True,PASS,PASS,PASS,0,0
PF_P4D_POS_CORRIDOR_G001_V03,PF_P4D_POS_CORRIDOR_G001,V03,positive,horizontal_corridor_ground_lying,NEW_SCREEN,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_POS_CORRIDOR_G001_V03.txt,49916aa2402b4e17e9ad1ceecce48d1235f2de6d19f4e428ea493bcd92085e54,49916aa2402b4e17e9ad1ceecce48d1235f2de6d19f4e428ea493bcd92085e54,Q7_EXECUTION,CODEX_SAFE_STAGED_CV_V1,Q7_EXECUTION,CODEX_SAFE_STAGED_CV_V1,codex,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/02_runner/run_config.json,PASS,preexisting_partition_sha256,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/07_generated_raw/PF_P4D_POS_CORRIDOR_G001_V03.png,65fed9852264fe362e0dfbdbcfe89badb08d467dfbef1b0c405a03dd13328bbe,65fed9852264fe362e0dfbdbcfe89badb08d467dfbef1b0c405a03dd13328bbe,1672,941,PNG,True,True,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/08_final/PF_P4D_POS_CORRIDOR_G001_V03.png,7988d3f9d02e050d3371e98abba9b56c6941389eb3a215e29363839d552b8100,7988d3f9d02e050d3371e98abba9b56c6941389eb3a215e29363839d552b8100,1920,1080,PNG,True,True,PASS,PASS,PASS,0,0
