operational_id,operational_class,expected_high_priority,selection_basis,item_id,source_family,prompt_id,media_id,group_id,source_split,v3_split,image_path,image_sha256,image_sha_basis,prompt_path,prompt_sha256,taxonomy,old_role,old_label,ground_truth,metric_stratum,source_provenance_status,gt_type,gt_source,human_semantic_review_required,formal_v3_evaluation
PFV4_SCREEN_0046,normal_negative,NO_ALERT_NORMAL_POSE,FROZEN_LEGAL_V3_SPLIT_PRESERVED_WITHOUT_GT_REWRITE,P4D_PLAN::PF_P4D_HN_MIX_G003_V05,P4D_FROZEN_PLAN_440,PF_P4D_HN_MIX_G003_V05,,PF_P4D_HN_MIX_G003,NEW_SCREEN,V3_SCREEN,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_05_gr3q8_authorized_20260831_01/08_final/PF_P4D_HN_MIX_G003_V05.png,da444bdf191fde922674c5921d71193faee7832d1313d3af2e1e4fecfab5221d,FAST_CLOSE_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_HN_MIX_G003_V05.txt,ae0035761ecade2534a18d8bb24cc510fb08756f2a0ba60cfdc203be6aa4269b,mixed_hard_negative,hard_negative,negative,negative,hard_negative,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true
PFV4_SCREEN_0047,ground_lying,ALERT_GROUND_LYING,FROZEN_LEGAL_V3_SPLIT_PRESERVED_WITHOUT_GT_REWRITE,P4D_PLAN::PF_P4D_POS_SUPINE_G004_V01,P4D_FROZEN_PLAN_440,PF_P4D_POS_SUPINE_G004_V01,,PF_P4D_POS_SUPINE_G004,NEW_SCREEN,V3_SCREEN,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_01_authorized_20260830_05/08_final/PF_P4D_POS_SUPINE_G004_V01.png,8099807b5016585ee3ad05867beafcc3a6c1d9ac4bd836157d6d0909519859d2,FAST_CLOSE_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_POS_SUPINE_G004_V01.txt,e3e5534f84134d8449aba874ed81b45328e90470ac282c85d8879207ec3e2cb7,supine_ground_lying,positive,positive,positive,positive,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true
PFV4_SCREEN_0048,ground_lying,ALERT_GROUND_LYING,FROZEN_LEGAL_V3_SPLIT_PRESERVED_WITHOUT_GT_REWRITE,P4D_PLAN::PF_P4D_POS_SUPINE_G004_V02,P4D_FROZEN_PLAN_440,PF_P4D_POS_SUPINE_G004_V02,,PF_P4D_POS_SUPINE_G004,NEW_SCREEN,V3_SCREEN,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_01_authorized_20260830_05/08_final/PF_P4D_POS_SUPINE_G004_V02.png,0f7980a5fa653d0df5e828a14192d525f287dcc1df92e8c9012444f249b11b12,FAST_CLOSE_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_POS_SUPINE_G004_V02.txt,29ebcc386897ecc3c0ef64d0be4489fc1a19bfb95ae3b69ec927ffdc3a29ab1a,supine_ground_lying,positive,positive,positive,positive,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true
PFV4_SCREEN_0049,ground_lying,ALERT_GROUND_LYING,FROZEN_LEGAL_V3_SPLIT_PRESERVED_WITHOUT_GT_REWRITE,P4D_PLAN::PF_P4D_POS_SUPINE_G004_V03,P4D_FROZEN_PLAN_440,PF_P4D_POS_SUPINE_G004_V03,,PF_P4D_POS_SUPINE_G004,NEW_SCREEN,V3_SCREEN,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_01_authorized_20260830_05/08_final/PF_P4D_POS_SUPINE_G004_V03.png,8edee3b619ed808644e94e7b0c9d64b8b4e4c8ffddc812bf7411bbca57f819c8,FAST_CLOSE_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_POS_SUPINE_G004_V03.txt,8bc3191dc90a571679947c49a3ab18f364d60a66c058797a8905469288e37006,supine_ground_lying,positive,positive,positive,positive,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true
PFV4_SCREEN_0050,ground_lying,ALERT_GROUND_LYING,FROZEN_LEGAL_V3_SPLIT_PRESERVED_WITHOUT_GT_REWRITE,P4D_PLAN::PF_P4D_POS_SUPINE_G004_V04,P4D_FROZEN_PLAN_440,PF_P4D_POS_SUPINE_G004_V04,,PF_P4D_POS_SUPINE_G004,NEW_SCREEN,V3_SCREEN,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_01_authorized_20260830_05/08_final/PF_P4D_POS_SUPINE_G004_V04.png,df951b32f24404546b4782d0b353325838abb1af907eb681b947ed31bfadd2c4,FAST_CLOSE_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_POS_SUPINE_G004_V04.txt,6ea05ddcc2712ce2b97b548663ab55ca0bdda2094c9436cc9241f868a4f29538,supine_ground_lying,positive,positive,positive,positive,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true
PFV4_SCREEN_0051,ground_lying,ALERT_GROUND_LYING,FROZEN_LEGAL_V3_SPLIT_PRESERVED_WITHOUT_GT_REWRITE,P4D_PLAN::PF_P4D_POS_SUPINE_G004_V05,P4D_FROZEN_PLAN_440,PF_P4D_POS_SUPINE_G004_V05,,PF_P4D_POS_SUPINE_G004,NEW_SCREEN,V3_SCREEN,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_01_authorized_20260830_05/08_final/PF_P4D_POS_SUPINE_G004_V05.png,2667430870aec5cac19459fb2c24b4fae06b248c8d37a74bb35dee008b6e33f0,FAST_CLOSE_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_POS_SUPINE_G004_V05.txt,1a535f0ca6d79e6c733e45fdeeae0801bb4f09d25f2e56da3913ca75c025565b,supine_ground_lying,positive,positive,positive,positive,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true
PFV4_SCREEN_0052,ground_lying,ALERT_GROUND_LYING,FROZEN_LEGAL_V3_SPLIT_PRESERVED_WITHOUT_GT_REWRITE,P4D_PLAN::PF_P4D_POS_PRONE_G004_V01,P4D_FROZEN_PLAN_440,PF_P4D_POS_PRONE_G004_V01,,PF_P4D_POS_PRONE_G004,NEW_SCREEN,V3_SCREEN,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_01_authorized_20260830_05/08_final/PF_P4D_POS_PRONE_G004_V01.png,24f532ea6ac012a9bfd87ccbc6a6773f000fa4839f70b55a39674a7148425bba,FAST_CLOSE_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_POS_PRONE_G004_V01.txt,df5df68b3a4738c9129f28501baa992515db299cc651c23d6c58c809b401a933,prone_ground_lying,positive,positive,positive,positive,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true
PFV4_SCREEN_0053,ground_lying,ALERT_GROUND_LYING,FROZEN_LEGAL_V3_SPLIT_PRESERVED_WITHOUT_GT_REWRITE,P4D_PLAN::PF_P4D_POS_PRONE_G004_V02,P4D_FROZEN_PLAN_440,PF_P4D_POS_PRONE_G004_V02,,PF_P4D_POS_PRONE_G004,NEW_SCREEN,V3_SCREEN,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_01_authorized_20260830_05/08_final/PF_P4D_POS_PRONE_G004_V02.png,318c1dd42378c7de8ef42c7981fe5e710e46535b93405f5c2352ade5c90b5f4f,FAST_CLOSE_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_POS_PRONE_G004_V02.txt,f8393c7111f3c2cf1558a061c0520e7c8aa9731d611dcbf2efdf0b6994b33ae3,prone_ground_lying,positive,positive,positive,positive,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true
PFV4_SCREEN_0054,ground_lying,ALERT_GROUND_LYING,FROZEN_LEGAL_V3_SPLIT_PRESERVED_WITHOUT_GT_REWRITE,P4D_PLAN::PF_P4D_POS_PRONE_G004_V03,P4D_FROZEN_PLAN_440,PF_P4D_POS_PRONE_G004_V03,,PF_P4D_POS_PRONE_G004,NEW_SCREEN,V3_SCREEN,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_01_authorized_20260830_05/08_final/PF_P4D_POS_PRONE_G004_V03.png,50cedbcdf8e36ea95ccb8312b25492a79738a4caa726231937549fd00c6a4d75,FAST_CLOSE_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_POS_PRONE_G004_V03.txt,9f2c58b743dff172ae9aed9d266321383648765d6bc08df52144b7428d06b89a,prone_ground_lying,positive,positive,positive,positive,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true
PFV4_SCREEN_0055,ground_lying,ALERT_GROUND_LYING,FROZEN_LEGAL_V3_SPLIT_PRESERVED_WITHOUT_GT_REWRITE,P4D_PLAN::PF_P4D_POS_PRONE_G004_V04,P4D_FROZEN_PLAN_440,PF_P4D_POS_PRONE_G004_V04,,PF_P4D_POS_PRONE_G004,NEW_SCREEN,V3_SCREEN,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_01_authorized_20260830_05/08_final/PF_P4D_POS_PRONE_G004_V04.png,4b3d7b219028eca6059d33dc1cb462db42ff8a0e202bda634ba3525a7a1b0383,FAST_CLOSE_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_POS_PRONE_G004_V04.txt,3081b656c59473f0841a05070ba94e188eacbceeb2af2615e5c1716e1f93f2f6,prone_ground_lying,positive,positive,positive,positive,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true
PFV4_SCREEN_0056,ground_lying,ALERT_GROUND_LYING,FROZEN_LEGAL_V3_SPLIT_PRESERVED_WITHOUT_GT_REWRITE,P4D_PLAN::PF_P4D_POS_PRONE_G004_V05,P4D_FROZEN_PLAN_440,PF_P4D_POS_PRONE_G004_V05,,PF_P4D_POS_PRONE_G004,NEW_SCREEN,V3_SCREEN,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_01_authorized_20260830_05/08_final/PF_P4D_POS_PRONE_G004_V05.png,857478e79a9c14bbfcb631f824aec33c3ddc678aa02ab6acb018a808710d1a5e,FAST_CLOSE_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_POS_PRONE_G004_V05.txt,e758c048dc9f2332a2602d8f6b464ab39edd3666638332056353f860718b78c7,prone_ground_lying,positive,positive,positive,positive,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true
PFV4_SCREEN_0057,ground_lying,ALERT_GROUND_LYING,FROZEN_LEGAL_V3_SPLIT_PRESERVED_WITHOUT_GT_REWRITE,P4D_PLAN::PF_P4D_POS_SIDE_G003_V01,P4D_FROZEN_PLAN_440,PF_P4D_POS_SIDE_G003_V01,,PF_P4D_POS_SIDE_G003,NEW_SCREEN,V3_SCREEN,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_05_gr3q8_authorized_20260831_01/08_final/PF_P4D_POS_SIDE_G003_V01.png,d99dd647a02977daf3ca56fdfc1e844fe6ad83f37e4bd3da6a2725de26b4b16e,FAST_CLOSE_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_POS_SIDE_G003_V01.txt,c9ab85862d531831e6def11c829802710bd2c3ffcf89bedcaaabea79febb3678,side_lying,positive,positive,positive,positive,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true
PFV4_SCREEN_0058,ground_lying,ALERT_GROUND_LYING,FROZEN_LEGAL_V3_SPLIT_PRESERVED_WITHOUT_GT_REWRITE,P4D_PLAN::PF_P4D_POS_SIDE_G003_V02,P4D_FROZEN_PLAN_440,PF_P4D_POS_SIDE_G003_V02,,PF_P4D_POS_SIDE_G003,NEW_SCREEN,V3_SCREEN,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_05_gr3q8_authorized_20260831_01/08_final/PF_P4D_POS_SIDE_G003_V02.png,c98160b85e355bd17527a734b0f95125dd7c6f2bde5f104899638e49ccc91931,FAST_CLOSE_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_POS_SIDE_G003_V02.txt,f8ea788010145280d4e6e9e3a3cefbab31478e7c721aad1487873c5a16fb5af2,side_lying,positive,positive,positive,positive,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true
PFV4_SCREEN_0059,ground_lying,ALERT_GROUND_LYING,FROZEN_LEGAL_V3_SPLIT_PRESERVED_WITHOUT_GT_REWRITE,P4D_PLAN::PF_P4D_POS_SIDE_G003_V03,P4D_FROZEN_PLAN_440,PF_P4D_POS_SIDE_G003_V03,,PF_P4D_POS_SIDE_G003,NEW_SCREEN,V3_SCREEN,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_05_gr3q8_authorized_20260831_01/08_final/PF_P4D_POS_SIDE_G003_V03.png,b228466917caf64b9106156b9e1162d10411debf82dc59008c69e271bd5a4a2b,FAST_CLOSE_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_POS_SIDE_G003_V03.txt,07da71680a0a0d623c443ee6f087fb099d8c8ebae61c04c4f67f1aa3722ca4c3,side_lying,positive,positive,positive,positive,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true
PFV4_SCREEN_0060,ground_lying,ALERT_GROUND_LYING,FROZEN_LEGAL_V3_SPLIT_PRESERVED_WITHOUT_GT_REWRITE,P4D_PLAN::PF_P4D_POS_SIDE_G003_V04,P4D_FROZEN_PLAN_440,PF_P4D_POS_SIDE_G003_V04,,PF_P4D_POS_SIDE_G003,NEW_SCREEN,V3_SCREEN,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_05_gr3q8_authorized_20260831_01/08_final/PF_P4D_POS_SIDE_G003_V04.png,ba6ce2540307e3ae783fed38d00f20e30343a23ce04f408a7b4766cc0f1d1f47,FAST_CLOSE_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_POS_SIDE_G003_V04.txt,831ae7c6dee13ca4f07f8ab1b389a13799caedb81e76feb54513e65ab567e577,side_lying,positive,positive,positive,positive,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true
PFV4_SCREEN_0061,ground_lying,ALERT_GROUND_LYING,FROZEN_LEGAL_V3_SPLIT_PRESERVED_WITHOUT_GT_REWRITE,P4D_PLAN::PF_P4D_POS_SIDE_G003_V05,P4D_FROZEN_PLAN_440,PF_P4D_POS_SIDE_G003_V05,,PF_P4D_POS_SIDE_G003,NEW_SCREEN,V3_SCREEN,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_05_gr3q8_authorized_20260831_01/08_final/PF_P4D_POS_SIDE_G003_V05.png,9d801db9dd4c2f2265e0d00439872306181ae9632a02a4ec48a794ba0f8db9b4,FAST_CLOSE_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_POS_SIDE_G003_V05.txt,3b602b0bfdfbfbb8c7beff07537d6b610f9597199ba57cce6a1c5a9e07d17b3c,side_lying,positive,positive,positive,positive,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true
PFV4_SCREEN_0062,ground_lying,ALERT_GROUND_LYING,FROZEN_LEGAL_V3_SPLIT_PRESERVED_WITHOUT_GT_REWRITE,P4D_PLAN::PF_P4D_POS_CURLED_G003_V01,P4D_FROZEN_PLAN_440,PF_P4D_POS_CURLED_G003_V01,,PF_P4D_POS_CURLED_G003,NEW_SCREEN,V3_SCREEN,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_01_authorized_20260830_05/08_final/PF_P4D_POS_CURLED_G003_V01.png,0ec8ab3eef2dee7d34110766dc459c6d3d7fbc48407a8ada7394e30c2408abfb,FAST_CLOSE_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_POS_CURLED_G003_V01.txt,4059792f9b8c2018c04917cb7a8858a83e2366e05c7607ecd14c066bebc440ec,curled_or_partially_occluded_lying,positive,positive,positive,positive,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true
PFV4_SCREEN_0063,ground_lying,ALERT_GROUND_LYING,FROZEN_LEGAL_V3_SPLIT_PRESERVED_WITHOUT_GT_REWRITE,P4D_PLAN::PF_P4D_POS_CURLED_G003_V02,P4D_FROZEN_PLAN_440,PF_P4D_POS_CURLED_G003_V02,,PF_P4D_POS_CURLED_G003,NEW_SCREEN,V3_SCREEN,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_01_authorized_20260830_05/08_final/PF_P4D_POS_CURLED_G003_V02.png,857f76dd2f773aa40c1cfbe097c7df7948af8db7274d0394a1aa45e40967651c,FAST_CLOSE_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_POS_CURLED_G003_V02.txt,a715ef0ab674eb76443665ffd19f7ba32797d3e43781d1f6857b97b780555410,curled_or_partially_occluded_lying,positive,positive,positive,positive,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true
PFV4_SCREEN_0064,ground_lying,ALERT_GROUND_LYING,FROZEN_LEGAL_V3_SPLIT_PRESERVED_WITHOUT_GT_REWRITE,P4D_PLAN::PF_P4D_POS_CURLED_G003_V03,P4D_FROZEN_PLAN_440,PF_P4D_POS_CURLED_G003_V03,,PF_P4D_POS_CURLED_G003,NEW_SCREEN,V3_SCREEN,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_02_policy_adapter_20260830_01/08_final/PF_P4D_POS_CURLED_G003_V03.png,ba6d65e33971be24526c565da46a9af23ca4e7ffb5acfe581345df47a73d82ce,FAST_CLOSE_CURRENT_REHASH_EXPECTED_FIELD_EMPTY,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_POS_CURLED_G003_V03.txt,97868c61b8d65000969f4c8fc8fd04e52875839312cb8090b32ef34c60025f1a,curled_or_partially_occluded_lying,positive,positive,positive,positive,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true
PFV4_SCREEN_0065,ground_lying,ALERT_GROUND_LYING,FROZEN_LEGAL_V3_SPLIT_PRESERVED_WITHOUT_GT_REWRITE,P4D_PLAN::PF_P4D_POS_CURLED_G003_V04,P4D_FROZEN_PLAN_440,PF_P4D_POS_CURLED_G003_V04,,PF_P4D_POS_CURLED_G003,NEW_SCREEN,V3_SCREEN,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_02_policy_adapter_20260830_01/08_final/PF_P4D_POS_CURLED_G003_V04.png,061022f4fc20068e241079c06f07ecfc0b6f47f3d854fd6fc9e8dba458f8118b,FAST_CLOSE_CURRENT_REHASH_EXPECTED_FIELD_EMPTY,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_POS_CURLED_G003_V04.txt,fc90252830d7b46476b5e51e3fdc7ad7c800cbf94ba244e06a72d3c0d26a95f8,curled_or_partially_occluded_lying,positive,positive,positive,positive,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true
PFV4_SCREEN_0066,ground_lying,ALERT_GROUND_LYING,FROZEN_LEGAL_V3_SPLIT_PRESERVED_WITHOUT_GT_REWRITE,P4D_PLAN::PF_P4D_POS_CURLED_G003_V05,P4D_FROZEN_PLAN_440,PF_P4D_POS_CURLED_G003_V05,,PF_P4D_POS_CURLED_G003,NEW_SCREEN,V3_SCREEN,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_02_policy_adapter_20260830_01/08_final/PF_P4D_POS_CURLED_G003_V05.png,cc7aa39aba0d92ccdd1caba5648e295b8398cde4675128d20b667c20d82d7ca0,FAST_CLOSE_CURRENT_REHASH_EXPECTED_FIELD_EMPTY,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_POS_CURLED_G003_V05.txt,06ceedef963d7f78869c6fac8d58f37b3934d4d0824ffdd9fa65382473f81557,curled_or_partially_occluded_lying,positive,positive,positive,positive,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true
PFV4_SCREEN_0067,ground_lying,ALERT_GROUND_LYING,FROZEN_LEGAL_V3_SPLIT_PRESERVED_WITHOUT_GT_REWRITE,P4D_PLAN::PF_P4D_POS_CORRIDOR_G001_V01,P4D_FROZEN_PLAN_440,PF_P4D_POS_CORRIDOR_G001_V01,,PF_P4D_POS_CORRIDOR_G001,NEW_SCREEN,V3_SCREEN,/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_04_gr3q7_authorized_20260831_01/08_final/PF_P4D_POS_CORRIDOR_G001_V01.png,d55c9ce33855c4099bca3a2375d111e1a4bf1bc957d0f7a1736316893534c511,FAST_CLOSE_EXPECTED_AND_ACTUAL,/home/yanbo/下载/batches/batch_person-fallen-v2-p4d-hardneg-rev1-camera1p5m/prompts/PF_P4D_POS_CORRIDOR_G001_V01.txt,db0b94ef6860e20bbdbbb6574d3841cff9d65dbcc529159512de918221492364,horizontal_corridor_ground_lying,positive,positive,positive,positive,P4D_FAST_CLOSE_PROVENANCE_MECHANICAL_LINEAGE_PASS,PROMPT_DERIVED_SYNTHETIC_GT,FROZEN_GENERATION_PROMPT_AND_PLANNED_ROLE,false,true
